date,open_price,highest_price,lowest_price,close_price,price_change,change_percentage,volume
9/8/2022,"65,012.55","65,192.64","64,832.46","64,832.46",,,"2,408,800.00"
8/8/2022,"65,282.68","65,282.68","64,922.50","65,012.55",,,"2,795,800.00"
5/8/2022,"66,003.04","66,093.09","65,372.73","65,372.73",,,"2,135,400.00"
4/8/2022,"66,093.09","66,093.09","65,552.82","66,003.04",,,"1,888,600.00"
3/8/2022,"65,552.82","66,183.13","65,282.68","66,093.09",,,"3,134,700.00"
2/8/2022,"66,093.09","66,813.45","65,462.77","66,093.09",,,"3,059,100.00"
1/8/2022,"65,552.82","66,183.13","65,012.55","66,183.13",,,"3,078,600.00"
29/07/2022,"65,462.77","66,273.18","65,192.64","65,552.82",,,"2,872,000.00"
28/07/2022,"65,282.68","65,552.82","65,102.59","65,372.73",,,"1,532,500.00"
27/07/2022,"64,832.46","65,372.73","64,652.37","65,012.55",,,"1,222,700.00"
26/07/2022,"65,642.86","65,732.91","64,652.37","64,832.46",,,"1,676,900.00"
25/07/2022,"64,832.46","65,642.86","64,652.37","65,642.86",,,"1,242,600.00"
22/07/2022,"65,913.00","65,913.00","64,832.46","64,832.46",,,"1,154,300.00"
21/07/2022,"65,282.68","66,273.18","65,012.55","65,913.00",,,"1,720,500.00"
20/07/2022,"65,913.00","66,273.18","65,552.82","65,732.91",,,"1,167,800.00"
19/07/2022,"64,832.46","65,642.86","64,472.28","65,552.82",,,"2,050,600.00"
18/07/2022,"64,832.46","65,012.55","64,382.23","64,562.32",,,"1,106,700.00"
15/07/2022,"65,192.64","65,732.91","64,472.28","64,472.28",,,"1,658,900.00"
14/07/2022,"65,102.59","65,913.00","65,012.55","65,192.64",,,"1,168,520.00"
13/07/2022,"65,913.00","66,273.18","65,192.64","65,282.68",,,"1,483,500.00"
12/7/2022,"65,732.91","66,543.31","65,372.73","66,003.04",,,"1,186,100.00"
11/7/2022,"65,012.55","67,263.67","64,832.46","65,732.91",,,"2,556,900.00"
8/7/2022,"65,732.91","66,003.04","65,282.68","65,732.91",,,"1,853,200.00"
7/7/2022,"63,661.87","65,732.91","63,031.56","65,732.91",,,"3,049,600.00"
6/7/2022,"63,932.01","64,382.23","62,581.33","63,661.87",,,"2,360,100.00"
5/7/2022,"65,531.45","65,618.47","63,529.82","63,616.85",,,"2,590,800.00"
4/7/2022,"64,400.09","65,966.58","64,226.04","65,357.39",,,"3,259,300.00"
1/7/2022,"62,920.63","64,313.07","62,659.55","64,139.01",,,"2,859,000.00"
30/06/2022,"62,920.63","65,096.31","62,833.60","62,833.60",,,"3,807,600.00"
29/06/2022,"61,441.17","63,268.74","61,441.17","62,920.63",,,"2,515,400.00"
28/06/2022,"61,441.17","63,268.74","61,006.03","61,615.22",,,"3,037,200.00"
27/06/2022,"62,485.50","62,746.58","61,180.09","61,876.31",,,"1,804,300.00"
24/06/2022,"61,789.28","63,442.79","61,702.25","62,224.41",,,"1,777,600.00"
23/06/2022,"61,441.17","62,659.55","60,919.01","61,528.20",,,"1,223,100.00"
22/06/2022,"63,616.85","63,877.93","61,441.17","61,441.17",,,"2,214,000.00"
21/06/2022,"60,222.79","64,226.04","59,874.68","64,139.01",,,"5,715,800.00"
20/06/2022,"57,786.03","60,657.93","57,786.03","60,048.74",,,"2,588,200.00"
17/06/2022,"58,221.17","59,700.63","56,741.70","58,047.11",,,"2,586,800.00"
16/06/2022,"56,654.68","59,439.55","56,567.65","59,178.46",,,"2,260,500.00"
15/06/2022,"57,524.95","57,873.06","56,132.51","56,132.51",,,"4,092,500.00"
14/06/2022,"57,002.79","58,743.33","56,915.76","57,524.95",,,"1,477,200.00"
13/06/2022,"59,526.57","59,526.57","57,611.98","57,786.03",,,"2,379,700.00"
10/6/2022,"60,919.01","61,093.06","60,483.87","60,483.87",,,"1,656,600.00"
9/6/2022,"61,789.28","61,876.31","61,093.06","61,093.06",,,"1,271,600.00"
8/6/2022,"61,528.20","62,137.39","61,528.20","61,789.28",,,"1,817,600.00"
7/6/2022,"61,180.09","61,528.20","60,919.01","61,441.17",,,"1,322,200.00"
6/6/2022,"61,093.06","61,963.33","60,919.01","61,615.22",,,"1,432,000.00"
3/6/2022,"61,789.28","62,050.36","60,919.01","61,180.09",,,"1,251,100.00"
2/6/2022,"62,659.55","62,659.55","61,615.22","61,876.31",,,"1,700,700.00"
1/6/2022,"62,224.41","63,181.71","62,050.36","62,572.52",,,"1,643,600.00"
31/05/2022,"62,746.58","63,007.66","62,398.47","62,398.47",,,"2,382,400.00"
30/05/2022,"63,442.79","63,442.79","62,659.55","63,094.69",,,"2,224,400.00"
27/05/2022,"62,050.36","63,790.90","61,528.20","63,529.82",,,"3,755,500.00"
26/05/2022,"62,572.52","62,572.52","61,528.20","62,050.36",,,"1,590,800.00"
25/05/2022,"59,961.71","62,920.63","59,961.71","62,572.52",,,"2,462,100.00"
24/05/2022,"58,047.11","59,961.71","57,873.06","59,961.71",,,"2,033,000.00"
23/05/2022,"59,613.60","59,787.65","57,611.98","57,699.00",,,"2,022,200.00"
20/05/2022,"60,048.74","60,831.98","59,178.46","59,265.49",,,"1,396,200.00"
19/05/2022,"60,483.87","60,919.01","60,048.74","60,048.74",,,"1,449,400.00"
18/05/2022,"60,919.01","61,354.14","60,483.87","61,180.09",,,"1,983,200.00"
17/05/2022,"57,089.81","60,919.01","56,741.70","60,919.01",,,"2,205,100.00"
16/05/2022,"57,960.08","58,830.36","57,176.84","57,263.87",,,"2,688,000.00"
13/05/2022,"58,308.19","59,004.41","57,350.89","57,524.95",,,"5,002,100.00"
12/5/2022,"60,744.95","60,744.95","57,873.06","57,873.06",,,"3,641,800.00"
11/5/2022,"61,441.17","61,876.31","60,483.87","60,483.87",,,"2,247,300.00"
10/5/2022,"60,919.01","62,572.52","60,919.01","61,441.17",,,"3,106,500.00"
9/5/2022,"61,093.06","62,224.41","60,570.90","60,919.01",,,"2,392,100.00"
6/5/2022,"62,137.39","62,311.44","60,483.87","61,093.06",,,"2,109,800.00"
5/5/2022,"63,703.88","63,703.88","62,224.41","62,746.58",,,"1,548,200.00"
4/5/2022,"64,574.15","64,748.20","63,094.69","63,094.69",,,"1,763,900.00"
29/04/2022,"64,748.20","65,270.36","64,400.09","64,574.15",,,"2,059,100.00"
28/04/2022,"65,183.34","65,183.34","64,226.04","64,661.17",,,"2,751,000.00"
27/04/2022,"65,444.42","65,966.58","64,139.01","65,270.36",,,"2,420,900.00"
26/04/2022,"63,964.96","66,140.64","61,702.25","66,053.61",,,"3,910,000.00"
25/04/2022,"66,140.64","66,401.72","63,529.82","63,964.96",,,"3,481,800.00"
22/04/2022,"65,879.55","66,575.77","65,705.50","66,053.61",,,"2,800,400.00"
21/04/2022,"65,531.45","66,575.77","65,270.36","65,270.36",,,"4,615,600.00"
20/04/2022,"66,140.64","66,749.83","65,792.53","65,792.53",,,"1,931,100.00"
19/04/2022,"67,097.93","67,620.10","66,140.64","66,140.64",,,"1,940,200.00"
18/04/2022,"66,575.77","67,794.15","66,488.74","67,010.91",,,"2,590,300.00"
15/04/2022,"66,575.77","67,533.07","66,140.64","66,575.77",,,"1,362,400.00"
14/04/2022,"67,446.04","67,881.18","66,401.72","66,401.72",,,"1,810,200.00"
13/04/2022,"66,836.85","68,316.32","66,749.83","67,184.96",,,"2,118,800.00"
12/4/2022,"67,271.99","67,707.13","66,575.77","66,836.85",,,"1,776,300.00"
8/4/2022,"68,316.32","68,838.48","67,271.99","67,271.99",,,"2,738,300.00"
7/4/2022,"69,534.70","69,621.72","68,316.32","68,316.32",,,"1,760,300.00"
6/4/2022,"69,621.72","70,666.05","68,838.48","69,012.53",,,"4,306,700.00"
5/4/2022,"71,188.21","71,188.21","69,969.83","69,969.83",,,"2,202,100.00"
4/4/2022,"71,362.27","71,797.40","70,927.13","71,536.32",,,"3,808,700.00"
1/4/2022,"70,491.99","71,971.46","69,882.80","71,101.18",,,"6,112,000.00"
31/03/2022,"66,314.69","70,491.99","66,140.64","70,404.97",,,"9,645,800.00"
30/03/2022,"65,705.50","66,662.80","65,357.39","66,314.69",,,"3,506,500.00"
29/03/2022,"63,964.96","65,705.50","63,964.96","65,705.50",,,"2,784,940.00"
28/03/2022,"65,531.45","65,792.53","63,877.93","63,877.93",,,"4,038,700.00"
25/03/2022,"65,792.53","65,966.58","65,357.39","65,444.42",,,"3,376,500.00"
24/03/2022,"66,140.64","66,227.66","65,444.42","65,792.53",,,"3,409,808.00"
23/03/2022,"66,836.85","67,010.91","66,053.61","66,227.66",,,"3,226,000.00"
22/03/2022,"67,794.15","67,794.15","66,836.85","66,923.88",,,"2,500,200.00"
21/03/2022,"66,140.64","67,794.15","66,140.64","67,533.07",,,"2,384,100.00"
18/03/2022,"66,662.80","67,010.91","66,140.64","66,140.64",,,"4,759,000.00"
17/03/2022,"67,533.07","67,707.13","66,488.74","66,488.74",,,"1,777,400.00"
16/03/2022,"67,184.96","67,881.18","67,010.91","67,271.99",,,"2,450,400.00"
15/03/2022,"67,010.91","67,446.04","66,401.72","67,184.96",,,"2,279,100.00"
14/03/2022,"67,881.18","67,881.18","66,923.88","67,184.96",,,"2,182,310.00"
11/3/2022,"67,184.96","68,316.32","67,097.93","67,881.18",,,"2,322,900.00"
10/3/2022,"66,140.64","67,794.15","66,140.64","67,097.93",,,"2,971,800.00"
9/3/2022,"66,140.64","66,836.85","65,270.36","65,357.39",,,"3,192,780.00"
8/3/2022,"66,401.72","66,575.77","66,140.64","66,227.66",,,"2,383,000.00"
7/3/2022,"67,794.15","67,794.15","66,749.83","66,836.85",,,"4,199,800.00"
4/3/2022,"68,229.29","68,229.29","67,707.13","67,794.15",,,"3,120,400.00"
3/3/2022,"68,490.37","68,751.45","68,055.23","68,229.29",,,"1,933,200.00"
2/3/2022,"68,925.51","68,925.51","67,881.18","68,316.32",,,"2,392,300.00"
1/3/2022,"68,229.29","69,099.56","68,055.23","68,925.51",,,"1,412,500.00"
28/02/2022,"68,664.42","68,751.45","67,707.13","68,229.29",,,"2,280,500.00"
25/02/2022,"68,751.45","69,186.59","68,664.42","68,664.42",,,"1,347,700.00"
24/02/2022,"69,621.72","69,621.72","68,316.32","68,403.34",,,"2,723,500.00"
23/02/2022,"69,621.72","70,056.86","69,447.67","69,621.72",,,"2,200,300.00"
22/02/2022,"70,404.97","70,491.99","69,360.64","69,621.72",,,"3,204,500.00"
21/02/2022,"70,404.97","71,014.16","70,404.97","70,491.99",,,"1,280,600.00"
18/02/2022,"69,708.75","70,317.94","69,708.75","70,143.89",,,"1,808,100.00"
17/02/2022,"70,056.86","70,666.05","69,969.83","70,317.94",,,"2,087,700.00"
16/02/2022,"70,666.05","70,753.08","69,882.80","69,969.83",,,"2,825,100.00"
15/02/2022,"70,579.02","70,927.13","70,491.99","70,666.05",,,"1,465,300.00"
14/02/2022,"70,927.13","71,362.27","70,491.99","70,579.02",,,"3,031,800.00"
11/2/2022,"71,797.40","71,884.43","71,275.24","71,362.27",,,"2,222,698.00"
10/2/2022,"72,058.48","72,493.62","71,623.35","71,971.46",,,"1,612,500.00"
9/2/2022,"71,362.27","72,841.73","71,362.27","72,058.48",,,"1,919,300.00"
8/2/2022,"72,580.65","72,667.67","71,362.27","71,362.27",,,"3,640,900.00"
7/2/2022,"72,406.59","73,102.81","72,145.51","72,667.67",,,"1,703,100.00"
28/01/2022,"72,232.54","73,276.86","72,058.48","72,319.56",,,"2,971,300.00"
27/01/2022,"69,708.75","72,580.65","69,708.75","72,319.56",,,"2,039,000.00"
26/01/2022,"69,012.53","70,056.86","69,012.53","69,360.64",,,"1,452,100.00"
25/01/2022,"70,056.86","70,491.99","68,838.48","68,925.51",,,"3,922,100.00"
24/01/2022,"71,884.43","71,971.46","70,491.99","70,491.99",,,"2,442,120.00"
21/01/2022,"72,232.54","72,493.62","71,797.40","71,884.43",,,"1,796,400.00"
20/01/2022,"72,232.54","72,493.62","72,145.51","72,232.54",,,"1,488,400.00"
19/01/2022,"72,145.51","72,667.67","71,971.46","72,580.65",,,"2,064,900.00"
18/01/2022,"72,145.51","72,667.67","71,884.43","72,580.65",,,"2,100,400.00"
17/01/2022,"73,973.08","73,973.08","72,145.51","72,145.51",,,"2,100,400.00"
14/01/2022,"72,319.56","74,060.11","71,971.46","73,712.00",,,"2,760,800.00"
13/01/2022,"72,580.65","72,841.73","72,145.51","72,319.56",,,"2,109,000.00"
12/1/2022,"72,928.75","72,928.75","71,971.46","72,319.56",,,"2,322,300.00"
11/1/2022,"72,754.70","73,102.81","72,667.67","72,841.73",,,"1,972,400.00"
10/1/2022,"73,799.03","73,973.08","72,667.67","72,841.73",,,"2,246,400.00"
7/1/2022,"73,014.35","73,271.14","72,757.56","72,928.75",,,"2,593,984.00"
6/1/2022,"73,699.13","73,699.13","73,014.35","73,099.95",,,"2,991,600.00"
5/1/2022,"74,298.31","74,469.50","73,613.53","73,784.73",,,"3,272,000.00"
4/1/2022,"74,640.70","74,811.89","74,212.71","74,212.71",,,"1,994,600.00"
31/12/2021,"73,185.55","74,897.49","73,014.35","73,955.92",,,"2,468,500.00"
30/12/2021,"73,014.35","73,271.14","72,843.16","73,014.35",,,"1,040,500.00"
29/12/2021,"73,185.55","73,271.14","72,843.16","72,928.75",,,"965,400.00"
28/12/2021,"73,784.73","73,784.73","72,928.75","73,185.55",,,"1,937,800.00"
27/12/2021,"73,613.53","73,955.92","73,356.74","73,699.13",,,"1,285,700.00"
24/12/2021,"72,500.77","73,613.53","72,500.77","73,613.53",,,"1,428,400.00"
23/12/2021,"73,099.95","73,099.95","72,329.57","72,500.77",,,"2,618,900.00"
22/12/2021,"73,356.74","73,784.73","73,014.35","73,099.95",,,"1,991,800.00"
21/12/2021,"73,442.34","73,613.53","73,185.55","73,185.55",,,"1,831,900.00"
20/12/2021,"73,613.53","73,870.32","73,271.14","73,356.74",,,"2,194,400.00"
17/12/2021,"74,127.11","74,212.71","73,356.74","73,356.74",,,"2,949,600.00"
16/12/2021,"73,870.32","74,127.11","73,613.53","74,127.11",,,"1,610,300.00"
15/12/2021,"73,955.92","74,212.71","73,870.32","73,870.32",,,"1,602,500.00"
14/12/2021,"73,955.92","74,383.91","73,784.73","73,870.32",,,"2,175,600.00"
13/12/2021,"73,870.32","74,298.31","73,613.53","73,955.92",,,"1,832,316.00"
10/12/2021,"74,041.52","74,469.50","73,442.34","73,870.32",,,"1,730,000.00"
9/12/2021,"73,527.93","74,555.10","73,356.74","74,469.50",,,"2,126,800.00"
8/12/2021,"73,870.32","74,041.52","73,356.74","73,613.53",,,"2,106,023.00"
7/12/2021,"73,442.34","74,041.52","73,099.95","74,041.52",,,"1,932,000.00"
6/12/2021,"73,613.53","74,127.11","73,014.35","73,014.35",,,"3,168,200.00"
3/12/2021,"74,983.09","75,325.47","73,442.34","73,442.34",,,"3,584,600.00"
2/12/2021,"74,897.49","75,325.47","74,811.89","74,811.89",,,"1,820,400.00"
1/12/2021,"75,325.47","75,839.06","74,811.89","74,897.49",,,"2,786,600.00"
30/11/2021,"74,983.09","76,010.25","74,983.09","74,983.09",,,"3,443,400.00"
29/11/2021,"75,154.28","75,239.88","74,640.70","74,897.49",,,"2,855,900.00"
26/11/2021,"74,983.09","76,010.25","74,897.49","75,582.27",,,"3,015,700.00"
25/11/2021,"74,897.49","75,496.67","74,640.70","74,897.49",,,"2,345,400.00"
24/11/2021,"74,041.52","74,897.49","74,041.52","74,897.49",,,"2,124,500.00"
23/11/2021,"74,041.52","74,212.71","73,613.53","73,870.32",,,"2,439,371.00"
22/11/2021,"73,613.53","74,041.52","73,527.93","73,784.73",,,"3,495,500.00"
19/11/2021,"75,325.47","75,667.86","73,613.53","73,699.13",,,"5,151,200.00"
18/11/2021,"76,010.25","76,010.25","75,325.47","75,325.47",,,"3,900,000.00"
17/11/2021,"75,839.06","76,695.03","75,839.06","76,010.25",,,"3,074,400.00"
16/11/2021,"76,181.45","76,438.24","75,753.46","75,839.06",,,"3,251,700.00"
15/11/2021,"76,609.43","76,695.03","76,181.45","76,181.45",,,"3,268,000.00"
12/11/2021,"77,037.42","77,123.01","76,267.04","76,438.24",,,"2,119,600.00"
11/11/2021,"76,866.22","77,379.80","76,438.24","76,695.03",,,"3,460,600.00"
10/11/2021,"77,037.42","77,123.01","76,438.24","76,780.63",,,"2,666,100.00"
9/11/2021,"77,893.39","77,978.98","76,780.63","76,866.22",,,"3,744,600.00"
8/11/2021,"76,780.63","77,978.98","76,695.03","77,722.19",,,"6,365,200.00"
5/11/2021,"75,839.06","76,523.83","75,753.46","76,352.64",,,"3,448,400.00"
4/11/2021,"75,667.86","75,924.65","75,411.07","75,667.86",,,"2,513,000.00"
3/11/2021,"76,267.04","76,609.43","75,496.67","75,496.67",,,"6,312,000.00"
2/11/2021,"77,037.42","77,037.42","76,181.45","76,352.64",,,"4,888,900.00"
1/11/2021,"77,722.19","78,150.18","76,866.22","77,037.42",,,"5,083,800.00"
29/10/2021,"77,551.00","77,893.39","77,294.21","77,636.60",,,"4,603,700.00"
28/10/2021,"77,465.40","78,321.37","77,465.40","77,551.00",,,"4,966,000.00"
27/10/2021,"77,037.42","77,551.00","76,780.63","77,379.80",,,"3,726,500.00"
26/10/2021,"77,037.42","77,208.61","76,523.83","76,695.03",,,"1,641,200.00"
25/10/2021,"77,465.40","77,551.00","76,951.82","77,123.01",,,"3,874,500.00"
22/10/2021,"76,609.43","77,465.40","76,352.64","77,465.40",,,"4,510,000.00"
21/10/2021,"77,037.42","77,123.01","76,267.04","76,267.04",,,"4,036,500.00"
20/10/2021,"77,379.80","77,551.00","76,181.45","77,037.42",,,"5,975,224.00"
19/10/2021,"76,866.22","77,465.40","76,866.22","77,294.21",,,"7,011,854.00"
18/10/2021,"77,037.42","77,123.01","76,352.64","76,866.22",,,"3,173,092.00"
15/10/2021,"77,037.42","77,636.60","76,695.03","77,037.42",,,"3,828,200.00"
14/10/2021,"77,208.61","77,465.40","76,695.03","77,037.42",,,"2,351,000.00"
13/10/2021,"77,893.39","78,150.18","77,037.42","77,123.01",,,"3,859,700.00"
12/10/2021,"77,379.80","78,150.18","77,123.01","77,379.80",,,"3,784,200.00"
11/10/2021,"77,037.42","77,379.80","76,609.43","77,037.42",,,"2,629,400.00"
8/10/2021,"76,095.85","77,037.42","75,924.65","76,695.03",,,"2,641,000.00"
7/10/2021,"76,438.24","76,523.83","76,010.25","76,010.25",,,"3,126,400.00"
6/10/2021,"76,695.03","77,123.01","76,352.64","76,438.24",,,"2,808,500.00"
5/10/2021,"77,294.21","77,294.21","76,695.03","76,695.03",,,"2,268,000.00"
4/10/2021,"77,465.40","77,978.98","77,123.01","77,208.61",,,"3,060,200.00"
1/10/2021,"76,438.24","77,379.80","76,267.04","76,866.22",,,"5,855,255.00"
30/09/2021,"76,951.82","77,636.60","76,695.03","76,695.03",,,"4,183,200.00"
29/09/2021,"76,438.24","77,123.01","75,924.65","76,695.03",,,"2,763,400.00"
28/09/2021,"76,010.25","76,951.82","75,325.47","76,438.24",,,"3,839,280.00"
27/09/2021,"77,551.00","78,235.78","76,010.25","76,010.25",,,"5,053,900.00"
24/09/2021,"77,893.39","78,235.78","77,465.40","77,636.60",,,"2,990,000.00"
23/09/2021,"78,321.37","79,091.75","77,379.80","77,722.19",,,"5,097,500.00"
22/09/2021,"75,753.46","78,492.57","75,753.46","78,321.37",,,"10,310,100.00"
21/09/2021,"75,325.47","76,095.85","75,068.68","76,010.25",,,"3,096,300.00"
20/09/2021,"74,983.09","76,267.04","74,726.29","75,924.65",,,"5,787,700.00"
17/09/2021,"73,955.92","75,667.86","73,870.32","74,041.52",,,"5,292,600.00"
16/09/2021,"74,041.52","74,041.52","73,527.93","73,955.92",,,"3,968,400.00"
15/09/2021,"74,298.31","74,298.31","73,699.13","73,699.13",,,"3,424,700.00"
14/09/2021,"74,640.70","74,726.29","74,127.11","74,469.50",,,"3,007,900.00"
13/09/2021,"74,041.52","74,811.89","73,870.32","74,640.70",,,"2,956,200.00"
10/9/2021,"72,928.75","74,469.50","72,757.56","74,041.52",,,"6,288,900.00"
9/9/2021,"73,099.95","73,185.55","72,757.56","72,928.75",,,"2,452,400.00"
8/9/2021,"73,870.32","73,870.32","73,014.35","73,099.95",,,"4,068,200.00"
7/9/2021,"75,154.28","75,154.28","73,870.32","73,870.32",,,"2,808,200.00"
6/9/2021,"74,298.31","74,719.02","74,214.17","74,298.31",,,"3,512,200.00"
1/9/2021,"73,541.02","74,719.02","73,372.73","74,130.02",,,"3,530,100.00"
31/08/2021,"73,625.16","73,709.31","73,288.59","73,541.02",,,"3,857,200.00"
30/08/2021,"73,288.59","73,709.31","73,204.45","73,541.02",,,"4,680,364.00"
27/08/2021,"73,541.02","73,625.16","72,952.02","73,204.45",,,"4,096,900.00"
26/08/2021,"73,120.31","73,793.45","72,952.02","73,204.45",,,"1,976,000.00"
25/08/2021,"72,699.59","73,288.59","72,363.02","73,120.31",,,"1,982,500.00"
24/08/2021,"72,447.16","73,204.45","72,110.59","72,615.45",,,"4,125,700.00"
23/08/2021,"73,793.45","73,877.59","72,363.02","72,363.02",,,"4,416,500.00"
20/08/2021,"75,981.17","75,981.17","73,204.45","73,877.59",,,"4,326,800.00"
19/08/2021,"76,149.46","76,149.46","75,560.45","75,981.17",,,"3,256,300.00"
18/08/2021,"75,308.02","76,486.03","75,223.88","75,728.74",,,"4,710,100.00"
17/08/2021,"75,392.17","75,812.88","74,971.45","75,139.74",,,"2,612,200.00"
16/08/2021,"75,644.60","76,233.60","74,887.31","75,308.02",,,"3,380,800.00"
13/08/2021,"76,065.31","76,149.46","75,055.60","75,644.60",,,"4,105,500.00"
12/8/2021,"76,401.88","76,990.89","75,981.17","76,149.46",,,"4,581,540.00"
11/8/2021,"75,644.60","76,906.74","75,560.45","76,486.03",,,"5,440,400.00"
10/8/2021,"74,045.88","75,728.74","74,045.88","75,223.88",,,"6,223,200.00"
9/8/2021,"73,372.73","73,961.74","73,204.45","73,793.45",,,"3,850,700.00"
6/8/2021,"73,120.31","74,382.45","72,867.88","73,372.73",,,"4,260,600.00"
5/8/2021,"73,120.31","73,288.59","72,867.88","72,867.88",,,"3,896,800.00"
4/8/2021,"73,625.16","73,625.16","73,204.45","73,288.59",,,"3,086,500.00"
3/8/2021,"72,867.88","73,625.16","72,867.88","73,288.59",,,"3,014,600.00"
2/8/2021,"72,531.30","73,120.31","72,363.02","72,783.73",,,"2,794,300.00"
30/07/2021,"73,036.16","73,372.73","72,278.88","72,447.16",,,"4,405,200.00"
29/07/2021,"73,204.45","73,793.45","72,363.02","73,036.16",,,"2,648,300.00"
28/07/2021,"73,288.59","73,541.02","72,867.88","73,120.31",,,"1,775,500.00"
27/07/2021,"74,803.17","75,308.02","73,625.16","73,625.16",,,"2,388,200.00"
26/07/2021,"74,045.88","75,055.60","73,961.74","74,803.17",,,"2,791,500.00"
23/07/2021,"73,036.16","75,560.45","72,447.16","73,709.31",,,"4,558,600.00"
22/07/2021,"71,942.30","73,288.59","71,774.02","73,036.16",,,"2,152,400.00"
21/07/2021,"71,858.16","72,278.88","71,689.87","71,774.02",,,"1,996,200.00"
20/07/2021,"71,521.59","72,363.02","70,932.59","72,278.88",,,"3,352,000.00"
19/07/2021,"71,016.73","71,521.59","70,680.16","71,521.59",,,"4,111,700.00"
16/07/2021,"71,942.30","72,531.30","71,774.02","72,278.88",,,"1,449,600.00"
15/07/2021,"71,521.59","72,615.45","71,100.87","71,689.87",,,"3,394,100.00"
14/07/2021,"71,521.59","72,110.59","70,932.59","71,521.59",,,"4,410,200.00"
13/07/2021,"72,447.16","72,783.73","70,848.44","70,932.59",,,"2,883,300.00"
12/7/2021,"73,625.16","74,045.88","70,932.59","72,615.45",,,"4,833,100.00"
9/7/2021,"74,298.31","74,382.45","73,120.31","73,204.45",,,"3,224,100.00"
8/7/2021,"74,214.17","75,223.88","74,045.88","74,382.45",,,"1,908,900.00"
7/7/2021,"73,204.45","75,560.45","72,867.88","75,560.45",,,"4,738,700.00"
6/7/2021,"75,223.88","75,560.45","73,204.45","73,204.45",,,"4,816,900.00"
5/7/2021,"75,812.88","76,065.31","74,550.74","75,055.60",,,"2,988,000.00"
2/7/2021,"76,570.17","76,570.17","75,812.88","75,812.88",,,"2,750,900.00"
1/7/2021,"76,233.60","76,822.60","76,065.31","76,486.03",,,"3,841,500.00"
30/06/2021,"76,570.17","76,654.31","75,897.03","76,065.31",,,"2,465,780.00"
29/06/2021,"75,560.45","77,159.17","74,887.31","76,570.17",,,"4,368,100.00"
28/06/2021,"75,728.74","75,897.03","74,887.31","75,055.60",,,"1,937,900.00"
25/06/2021,"74,634.88","75,644.60","74,634.88","75,476.31",,,"2,136,300.00"
24/06/2021,"75,644.60","75,897.03","74,298.31","74,634.88",,,"4,245,024.00"
23/06/2021,"76,233.60","76,401.88","75,476.31","75,728.74",,,"3,480,300.00"
22/06/2021,"76,570.17","76,990.89","76,233.60","76,233.60",,,"2,998,300.00"
21/06/2021,"77,411.60","77,495.74","76,233.60","76,233.60",,,"4,313,600.00"
18/06/2021,"76,906.74","78,000.60","76,906.74","77,495.74",,,"5,024,894.00"
17/06/2021,"76,570.17","77,579.89","76,401.88","76,570.17",,,"4,261,700.00"
16/06/2021,"78,000.60","78,253.03","76,822.60","77,243.31",,,"3,541,200.00"
15/06/2021,"77,916.46","78,421.32","77,495.74","78,168.89",,,"4,711,500.00"
14/06/2021,"77,832.32","78,673.75","76,990.89","77,832.32",,,"5,084,100.00"
11/6/2021,"77,579.89","77,832.32","76,738.46","77,411.60",,,"2,992,800.00"
10/6/2021,"75,223.88","78,757.89","74,550.74","77,579.89",,,"6,119,300.00"
9/6/2021,"75,560.45","75,812.88","74,719.02","74,971.45",,,"4,200,600.00"
8/6/2021,"75,308.02","76,822.60","75,223.88","75,476.31",,,"5,836,400.00"
7/6/2021,"75,308.02","75,392.17","74,045.88","75,223.88",,,"3,736,600.00"
4/6/2021,"75,047.32","75,629.08","74,050.02","74,382.45",,,"4,704,600.00"
3/6/2021,"74,798.00","75,462.87","74,631.78","74,964.21",,,"3,629,000.00"
2/6/2021,"74,465.56","74,465.56","73,966.91","74,299.34",,,"3,672,400.00"
1/6/2021,"75,213.54","75,379.76","74,714.89","74,714.89",,,"2,339,900.00"
31/05/2021,"76,293.96","76,460.17","74,964.21","75,213.54",,,"3,355,991.00"
28/05/2021,"75,629.08","76,210.85","75,130.43","75,712.19",,,"3,122,200.00"
27/05/2021,"75,961.52","76,127.74","74,798.00","75,213.54",,,"3,492,100.00"
26/05/2021,"74,798.00","76,377.06","74,216.23","75,629.08",,,"3,933,300.00"
25/05/2021,"75,795.30","75,795.30","74,798.00","75,213.54",,,"2,993,000.00"
24/05/2021,"74,798.00","76,377.06","74,382.45","75,795.30",,,"4,349,800.00"
21/05/2021,"73,052.71","75,462.87","72,387.84","74,133.12",,,"5,267,800.00"
20/05/2021,"73,052.71","73,218.93","72,304.73","73,135.82",,,"2,844,700.00"
19/05/2021,"72,969.60","73,966.91","72,387.84","72,720.27",,,"4,026,307.00"
18/05/2021,"72,720.27","73,135.82","72,138.51","72,304.73",,,"2,970,100.00"
17/05/2021,"74,382.45","74,798.00","72,470.95","72,470.95",,,"5,001,300.00"
14/05/2021,"75,712.19","75,795.30","74,382.45","74,382.45",,,"4,650,800.00"
13/05/2021,"75,629.08","76,210.85","75,213.54","75,213.54",,,"3,118,400.00"
12/5/2021,"74,881.10","76,626.39","74,798.00","76,293.96",,,"3,199,300.00"
11/5/2021,"77,706.81","78,537.90","75,795.30","75,795.30",,,"4,282,000.00"
10/5/2021,"72,304.73","77,291.26","71,556.75","77,291.26",,,"8,426,900.00"
7/5/2021,"73,966.91","74,133.12","72,138.51","72,304.73",,,"7,343,000.00"
